textgrid_gretil_item_id,title,author,collection,work_uri,edition_uri,text_uri,handle_pid,license_url,license_statement,rights_holder,rights_lane,agent_can_index_now,source_url,next_action
TG-GRE-0129,"Śatapatha-Brāhmaṇa, Mādhyaṃdina, 5",,Veda Collection,textgrid:49kh6.0,textgrid:49kh8.0,textgrid:49kh7.0,handle:hdl:21.11113/0000-0016-C949-4,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kh8.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0130,"Śatapatha-Brāhmaṇa, Mādhyaṃdina, 7",,Veda Collection,textgrid:49kh9.0,textgrid:49khc.0,textgrid:49khb.0,handle:hdl:21.11113/0000-0016-C94C-1,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49khc.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0131,"Śatapatha-Brāhmaṇa, Mādhyaṃdina, 8",,Veda Collection,textgrid:49khd.0,textgrid:49khg.0,textgrid:49khf.0,handle:hdl:21.11113/0000-0016-C94F-E,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49khg.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0132,"Śatapatha-Brāhmaṇa, Mādhyaṃdina, 9",,Veda Collection,textgrid:49khh.0,textgrid:49khk.0,textgrid:49khj.0,handle:hdl:21.11113/0000-0016-C952-9,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49khk.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0133,"Śatapatha-Brāhmaṇa, Mādhyaṃdina, 11",,Veda Collection,textgrid:49khm.0,textgrid:49khp.0,textgrid:49khn.0,handle:hdl:21.11113/0000-0016-C955-6,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49khp.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0134,"Śatapatha-Brāhmaṇa, Mādhyaṃdina, 13",,Veda Collection,textgrid:49khq.0,textgrid:49khs.0,textgrid:49khr.0,handle:hdl:21.11113/0000-0016-C958-3,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49khs.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0135,"Śatapatha-Brāhmaṇa, Mādhyaṃdina, 1",,Veda Collection,textgrid:49kht.0,textgrid:49khw.0,textgrid:49khv.0,handle:hdl:21.11113/0000-0016-C95B-0,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49khw.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0136,"Śatapatha-Brāhmaṇa, Mādhyaṃdina, 3",,Veda Collection,textgrid:49khx.0,textgrid:49kj0.0,textgrid:49khz.0,handle:hdl:21.11113/0000-0016-C95E-D,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kj0.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0137,"Śatapatha-Brāhmaṇa, Mādhyaṃdina, 4",,Veda Collection,textgrid:49kj1.0,textgrid:49kj3.0,textgrid:49kj2.0,handle:hdl:21.11113/0000-0016-C961-8,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kj3.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0138,"Śatapatha-Brāhmaṇa, Mādhyaṃdina, 14",,Veda Collection,textgrid:49kj4.0,textgrid:49kj6.0,textgrid:49kj5.0,handle:hdl:21.11113/0000-0016-C964-5,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kj6.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0139,Pañcaviṃśabrāhmaṇa,,Veda Collection,textgrid:49kj7.0,textgrid:49kj9.0,textgrid:49kj8.0,handle:hdl:21.11113/0000-0016-C967-2,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kj9.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0140,Gopathabrāhmaṇa,,Veda Collection,textgrid:49kjb.0,textgrid:49kjd.0,textgrid:49kjc.0,handle:hdl:21.11113/0000-0016-C96A-F,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kjd.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0141,Kauṣītakibrāhmaṇa (or Śāṅkhāyanabrāhmaṇa),,Veda Collection,textgrid:49kjf.0,textgrid:49kjh.0,textgrid:49kjg.0,handle:hdl:21.11113/0000-0016-C96D-C,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kjh.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0142,"Ṛgvedasaṃhitā, Padapāṭha",,Veda Collection,textgrid:49kjj.0,textgrid:49kjm.0,textgrid:49kjk.0,handle:hdl:21.11113/0000-0016-C970-7,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kjm.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0143,Maitrāyaṇī-Saṃhitā (analytic),,Veda Collection,textgrid:49kjn.0,textgrid:49kjq.0,textgrid:49kjp.0,handle:hdl:21.11113/0000-0016-C973-4,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kjq.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0144,Paippalāda-Saṃhitā,,Veda Collection,textgrid:49kjr.0,textgrid:49kjt.0,textgrid:49kjs.0,handle:hdl:21.11113/0000-0016-C976-1,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kjt.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0145,"Bṛhadāraṇyakopaniṣad, Kāṇva recension with the commentary ascribed to Śaṃkara",,Veda Collection,textgrid:49kjv.0,textgrid:49kjx.0,textgrid:49kjw.0,handle:hdl:21.11113/0000-0016-C979-E,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kjx.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0146,Māṇḍūkyopaniṣad,,Veda Collection,textgrid:49kjz.0,textgrid:49kk1.0,textgrid:49kk0.0,handle:hdl:21.11113/0000-0016-C97C-B,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kk1.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0147,"Māṇḍūkyopaniṣatkārikā (also known as Gauḍapādakārikā, Māṇḍūkyakārikā or Āgamaśāstra)",,Veda Collection,textgrid:49kk2.0,textgrid:49kk4.0,textgrid:49kk3.0,handle:hdl:21.11113/0000-0016-C97F-8,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kk4.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0148,Śira-upaniṣad (= Atharvaśira-upanisad),,Veda Collection,textgrid:49kk5.0,textgrid:49kk7.0,textgrid:49kk6.0,handle:hdl:21.11113/0000-0016-C982-2,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kk7.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0149,Nādabindūpaniṣad,,Veda Collection,textgrid:49kk8.0,textgrid:49kkb.0,textgrid:49kk9.0,handle:hdl:21.11113/0000-0016-C985-F,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kkb.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0150,Śvetāśvataropaniṣad,,Veda Collection,textgrid:49kkc.0,textgrid:49kkf.0,textgrid:49kkd.0,handle:hdl:21.11113/0000-0016-C988-C,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kkf.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0151,Śivasaṃkalpopaniṣad,,Veda Collection,textgrid:49kkg.0,textgrid:49kkj.0,textgrid:49kkh.0,handle:hdl:21.11113/0000-0016-C98B-9,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kkj.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0152,Praśnopaniṣad with the commentary ascribed to Śaṃkara,,Veda Collection,textgrid:49kkk.0,textgrid:49kkn.0,textgrid:49kkm.0,handle:hdl:21.11113/0000-0016-C98E-6,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kkn.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0153,Śvetāśvataropaniṣad,,Veda Collection,textgrid:49kkp.0,textgrid:49kkr.0,textgrid:49kkq.0,handle:hdl:21.11113/0000-0016-C991-1,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kkr.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0154,Brahmabindūpaniṣad,,Veda Collection,textgrid:49kks.0,textgrid:49kkv.0,textgrid:49kkt.0,handle:hdl:21.11113/0000-0016-C994-E,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kkv.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0155,Garbhopaniṣad,,Veda Collection,textgrid:49kkw.0,textgrid:49kkz.0,textgrid:49kkx.0,handle:hdl:21.11113/0000-0016-C997-B,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kkz.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0156,"Īśopaniṣad (or Īśāvāsyopaniṣad), Kāṇva recension with the commentary ascribed to Śaṃkara",,Veda Collection,textgrid:49km0.0,textgrid:49km2.0,textgrid:49km1.0,handle:hdl:21.11113/0000-0016-C99A-8,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49km2.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0157,Kaivalyopaniṣad,,Veda Collection,textgrid:49km3.0,textgrid:49km5.0,textgrid:49km4.0,handle:hdl:21.11113/0000-0016-C99D-5,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49km5.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0158,Kathopaniṣad,,Veda Collection,textgrid:49km6.0,textgrid:49km8.0,textgrid:49km7.0,handle:hdl:21.11113/0000-0016-C9A0-0,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49km8.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0159,"Śatapatha-Brāhmaṇa, Mādhyaṃdina, 10",,Veda Collection,textgrid:49km9.0,textgrid:49kmc.0,textgrid:49kmb.0,handle:hdl:21.11113/0000-0016-C9A3-D,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kmc.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0160,Ṛgvedakhilāni,,Veda Collection,textgrid:49kmd.0,textgrid:49kmg.0,textgrid:49kmf.0,handle:hdl:21.11113/0000-0016-C9A6-A,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kmg.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0161,Aitareyopaniṣad with the commentary ascribed to Śaṃkara,,Veda Collection,textgrid:49kmh.0,textgrid:49kmk.0,textgrid:49kmj.0,handle:hdl:21.11113/0000-0016-C9A9-7,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kmk.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0162,"Śatapatha-Brāhmaṇa, Mādhyaṃdina, 2",,Veda Collection,textgrid:49kmm.0,textgrid:49kmp.0,textgrid:49kmn.0,handle:hdl:21.11113/0000-0016-C9AC-4,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kmp.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0163,"Śatapatha-Brāhmaṇa, Mādhyaṃdina, 6",,Veda Collection,textgrid:49kmq.0,textgrid:49kms.0,textgrid:49kmr.0,handle:hdl:21.11113/0000-0016-C9AF-1,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kms.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0164,"Māṇḍūkyopaniṣad with Māṇḍūkyamūlamantrabhāṣya, Māṇḍūkyopaniṣatkārikā, and Āgamaśāstrabhāṣya",,Veda Collection,textgrid:49kmt.0,textgrid:49kmw.0,textgrid:49kmv.0,handle:hdl:21.11113/0000-0016-C9B2-C,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kmw.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0165,Taittirīya-Upaniṣad with Śaṃkarabhāṣya,,Veda Collection,textgrid:49kmx.0,textgrid:49kn0.0,textgrid:49kmz.0,handle:hdl:21.11113/0000-0016-C9B5-9,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kn0.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0166,Sāmavedasaṃhitā,,Veda Collection,textgrid:49kn1.0,textgrid:49kn3.0,textgrid:49kn2.0,handle:hdl:21.11113/0000-0016-C9B8-6,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kn3.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0167,Maitrāyaṇī Saṃhitā (plain),,Veda Collection,textgrid:49kn4.0,textgrid:49kn6.0,textgrid:49kn5.0,handle:hdl:21.11113/0000-0016-C9BB-3,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kn6.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0168,Chāndogyopaniṣad with the commentary ascribed to Śaṃkara,,Veda Collection,textgrid:49kn7.0,textgrid:49kn9.0,textgrid:49kn8.0,handle:hdl:21.11113/0000-0016-C9BE-0,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kn9.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0169,"Atharvaveda-Saṃhitā, Śaunaka (unaccented)",,Veda Collection,textgrid:49knb.0,textgrid:49knd.0,textgrid:49knc.0,handle:hdl:21.11113/0000-0016-C9C1-B,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49knd.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0170,Ṛgveda-Saṃhitā,,Veda Collection,textgrid:49knf.0,textgrid:49knh.0,textgrid:49kng.0,handle:hdl:21.11113/0000-0016-C9C4-8,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49knh.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0171,"Atharvaveda-Saṃhitā, Śaunaka",,Veda Collection,textgrid:49knj.0,textgrid:49knm.0,textgrid:49knk.0,handle:hdl:21.11113/0000-0016-C9C7-5,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49knm.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0172,Caitanyacandrāmṛta,Prabodhānandasarasvatī,Religious Literature Collection,textgrid:49knp.0,textgrid:49knr.0,textgrid:49knq.0,handle:hdl:21.11113/0000-0016-C9CB-1,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49knr.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0173,Bhāvopahārastotra with Vivaraṇa commentary by Ramyadeva Bhaṭṭa,Cakrapāṇinātha,Religious Literature Collection,textgrid:49kns.0,textgrid:49knv.0,textgrid:49knt.0,handle:hdl:21.11113/0000-0016-C9CE-E,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49knv.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0174,Stotraratna,Yāmuna,Religious Literature Collection,textgrid:49knw.0,textgrid:49knz.0,textgrid:49knx.0,handle:hdl:21.11113/0000-0016-C9D1-9,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49knz.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0175,Bījanighaṇṭu,,Religious Literature Collection,textgrid:49kp0.0,textgrid:49kp2.0,textgrid:49kp1.0,handle:hdl:21.11113/0000-0016-C9D4-6,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kp2.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0176,Śivamahimnastava,,Religious Literature Collection,textgrid:49kp3.0,textgrid:49kp5.0,textgrid:49kp4.0,handle:hdl:21.11113/0000-0016-C9D7-3,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kp5.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0177,Devīkālottarāgama,,Religious Literature Collection,textgrid:49kp6.0,textgrid:49kp8.0,textgrid:49kp7.0,handle:hdl:21.11113/0000-0016-C9DA-0,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kp8.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0178,Āmaraughaśāsana,Gorakṣanātha,Religious Literature Collection,textgrid:49kp9.0,textgrid:49kpc.0,textgrid:49kpb.0,handle:hdl:21.11113/0000-0016-C9DD-D,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kpc.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0179,Sārdhatriśatikālottarāgama,,Religious Literature Collection,textgrid:49kpd.0,textgrid:49kpg.0,textgrid:49kpf.0,handle:hdl:21.11113/0000-0016-C9E0-8,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kpg.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0180,Sātvatatantra,,Religious Literature Collection,textgrid:49kph.0,textgrid:49kpk.0,textgrid:49kpj.0,handle:hdl:21.11113/0000-0016-C9E3-5,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kpk.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0181,Gorakṣaśataka,Gorakṣanātha (= Gorakhnāth),Religious Literature Collection,textgrid:49kpm.0,textgrid:49kpp.0,textgrid:49kpn.0,handle:hdl:21.11113/0000-0016-C9E6-2,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kpp.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0182,Rādhākṛṣṇāṣṭakālīyalīlāsmaraṇakramapaddhati,Dhyānacandragosvāmin,Religious Literature Collection,textgrid:49kpq.0,textgrid:49kps.0,textgrid:49kpr.0,handle:hdl:21.11113/0000-0016-C9E9-F,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kps.0,Keep restricted; obtain permission or exclude from public/commercial use.
TG-GRE-0183,Gorakṣaśataka,(= Gorakhnāth),Religious Literature Collection,textgrid:49kpt.0,textgrid:49kpw.0,textgrid:49kpv.0,handle:hdl:21.11113/0000-0016-C9EC-C,https://creativecommons.org/licenses/by-nc-sa/4.0/,Distributed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License.,GRETIL project,NONCOMMERCIAL_RESTRICTED,False,https://textgridrep.org/browse/textgrid:49kpw.0,Keep restricted; obtain permission or exclude from public/commercial use.
