carrier_id,textgrid_gretil_item_id,textgrid_uri,handle_pid,format,repository_extent,repository_digest_algorithm,repository_md5,relative_path,acquired,local_bytes,sha256,local_md5,repository_md5_match,xml_well_formed,tei_root,tei_xml_id,tei_license_urls,download_error
TG-GRE-C-0570,TG-GRE-0570,textgrid:49n3d.0,handle:hdl:21.11113/0000-0016-CE7B-7,TEI_XML,17610,md5,8591025ec6d0e6880f9cc289c398b1f2,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n3d_0.xml,True,17610,38bfc112c1242563dcaf01d4239415e5e4faf8f91a1fbc220e3dee2e0dfa6f7d,8591025ec6d0e6880f9cc289c398b1f2,True,True,TEI,sa_lakSmINkarA-advayasiddhi,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0571,TG-GRE-0571,textgrid:49n3h.0,handle:hdl:21.11113/0000-0016-CE7E-4,TEI_XML,34356,md5,013fed1740d1309676517da6a30b2ab0,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n3h_0.xml,True,34356,362e05ab448e3616fffbe29a981dd558a4c843fe0c6625ea4ba640c4ebd9cc36,013fed1740d1309676517da6a30b2ab0,True,True,TEI,sa_larger-prajJApAramitA-edchoong,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0572,TG-GRE-0572,textgrid:49n3m.0,handle:hdl:21.11113/0000-0016-CE81-E,TEI_XML,33862,md5,e984696a7e9a28172e82c0d3bc4745ed,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n3m_0.xml,True,33862,4ed8750e36c2b9481f9631d104a8eef1dfa04fa054f08937ccbfb33ba0bceb08,e984696a7e9a28172e82c0d3bc4745ed,True,True,TEI,sa_madhyamakazAlistambasUtra,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0573,TG-GRE-0573,textgrid:49n3q.0,handle:hdl:21.11113/0000-0016-CE84-B,TEI_XML,16776,md5,31da48fa5983bdbeaaf4aeb83c963812,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n3q_0.xml,True,16776,48af470c0c2d107cfca4541d1f06bcd5e2eb2a05dbc85fa19a21560cfd587e45,31da48fa5983bdbeaaf4aeb83c963812,True,True,TEI,sa_mahAdaNDadhAraNIzItavatI,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0574,TG-GRE-0574,textgrid:49n3t.0,handle:hdl:21.11113/0000-0016-CE87-8,TEI_XML,17317,md5,b3f41f51c7657555fbcb25f335004178,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n3t_0.xml,True,17317,14d3baf33f6392a02a12f03e6d28ecc5b72b740e707a53be5dc1e58711987bd4,b3f41f51c7657555fbcb25f335004178,True,True,TEI,sa_mahAmaNivipulavimAnavizvasupratiSThitaguhyaparamarahasyakalparAjadhAraNI,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0575,TG-GRE-0575,textgrid:49n3x.0,handle:hdl:21.11113/0000-0016-CE8A-5,TEI_XML,22188,md5,e17e3d02e2542af2db742af11a7a8c80,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n3x_0.xml,True,22188,a30b93701db4e42fc4cad8a8ce6d6a17cf26ad522bd9d40f5d7f52e28b708c98,e17e3d02e2542af2db742af11a7a8c80,True,True,TEI,sa_mahAmantrAnusAriNI,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0576,TG-GRE-0576,textgrid:49n41.0,handle:hdl:21.11113/0000-0016-CE8D-2,TEI_XML,26697,md5,fa315e2021a57584d84d77f4de40f110,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n41_0.xml,True,26697,d8009c52213c1085a184165ed237b673b40bd5bf4b715e3e6cae782bd52a55db,fa315e2021a57584d84d77f4de40f110,True,True,TEI,sa_mahApratisarAvidyAdhAraNI,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0577,TG-GRE-0577,textgrid:49n44.0,handle:hdl:21.11113/0000-0016-CE90-D,TEI_XML,16205,md5,1e90d8524b7d4410702bc1034bdef66a,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n44_0.xml,True,16205,f419a771a34fb1ddb36cf4c614c3fc880c5cf7d0f3f9a7f5a731698b0fb4ce5b,1e90d8524b7d4410702bc1034bdef66a,True,True,TEI,sa_mahApratisarAvidyAvidhi,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0578,TG-GRE-0578,textgrid:49n47.0,handle:hdl:21.11113/0000-0016-CE93-A,TEI_XML,45710,md5,724e70baa2a888ea0fb412e402222735,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n47_0.xml,True,45710,db82f920dd9a028de4330d4d6160cdcf0177e33c1a50761ebfeaefb16fc6bc99,724e70baa2a888ea0fb412e402222735,True,True,TEI,sa_mahAsudarzanAvadAna,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0579,TG-GRE-0579,textgrid:49n4b.0,handle:hdl:21.11113/0000-0016-CE96-7,TEI_XML,74546,md5,79d73f18eaf7688fba882c56c6a664a3,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n4b_0.xml,True,74546,855f292ccf07397d715348c5795071bdc32bbba8dbffb2165435e50f5a831dae,79d73f18eaf7688fba882c56c6a664a3,True,True,TEI,sa_sarvamatasaMgraha,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0580,TG-GRE-0580,textgrid:49n4f.0,handle:hdl:21.11113/0000-0016-CE99-4,TEI_XML,12839,md5,276bf343adb9e0932281ce9dd05ee94d,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n4f_0.xml,True,12839,51310fda1ae1414e2a4ed34dc5e99440f8633e609f279ab0c16d6676918c9db7,276bf343adb9e0932281ce9dd05ee94d,True,True,TEI,sa_caturdharmanirdezasUtra,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0581,TG-GRE-0581,textgrid:49n4j.0,handle:hdl:21.11113/0000-0016-CE9C-1,TEI_XML,22873,md5,bdd05b6ad4fea5871a10b42e9dcd43cc,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n4j_0.xml,True,22873,f03248647f6fb26e6904063cc09b6cda401c9eaa593113a9cd4cab10072838d8,bdd05b6ad4fea5871a10b42e9dcd43cc,True,True,TEI,sa_davuldeNa-jJAnezvara-mahAsthavira-yazodharAcarita,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0582,TG-GRE-0582,textgrid:49n4n.0,handle:hdl:21.11113/0000-0016-CE9F-E,TEI_XML,48434,md5,d889202e3f0ef1abb4537c6545deed5b,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n4n_0.xml,True,48434,bd3e074faffc875f990deb1d59c7cd77220a409d4f096e19ca46c848ad407807,d889202e3f0ef1abb4537c6545deed5b,True,True,TEI,sa_dazabalasUtra-1-4,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0583,TG-GRE-0583,textgrid:49n4r.0,handle:hdl:21.11113/0000-0016-CEA2-9,TEI_XML,63900,md5,0fc5b1bb9453f211ba44050bdbfd7bdf,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n4r_0.xml,True,63900,d99227e850e388103f8958a944bd834da3133b4b35f0c6af6fa2197061782f71,0fc5b1bb9453f211ba44050bdbfd7bdf,True,True,TEI,sa_dazasAhasrikA-prajJApAramitA1-and-2-translated-from-tibetan,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0584,TG-GRE-0584,textgrid:49n4v.0,handle:hdl:21.11113/0000-0016-CEA5-6,TEI_XML,16978,md5,5fa2fe8f3560014a3a6a8e3659d1029b,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n4v_0.xml,True,16978,6bb4cc9b5a5da4af7341aaf7e71fda7041fd2717aad2ee8f69a3537629d1974d,5fa2fe8f3560014a3a6a8e3659d1029b,True,True,TEI,sa_devatAsUtra-and-alpadevatAsUtra,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0585,TG-GRE-0585,textgrid:49n4z.0,handle:hdl:21.11113/0000-0016-CEA8-3,TEI_XML,61409,md5,8c2e60326a74eff0d01d57d204e1f40b,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n4z_0.xml,True,61409,609f063b2630f747de38b6e40cf644bb24cb71ca3d00faf208c774ddda051f3e,8c2e60326a74eff0d01d57d204e1f40b,True,True,TEI,sa_dharmakIrti-hetubindu,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0586,TG-GRE-0586,textgrid:49n52.0,handle:hdl:21.11113/0000-0016-CEAB-0,TEI_XML,33497,md5,870619ff125e58d347b5fb31959281a9,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n52_0.xml,True,33497,8f768732842616901bfce9eeed602078b66f9aaba71c241ee6cbaec3c18b5e81,870619ff125e58d347b5fb31959281a9,True,True,TEI,sa_dharmakIrti-nyAyabindu,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0587,TG-GRE-0587,textgrid:49n55.0,handle:hdl:21.11113/0000-0016-CEAE-D,TEI_XML,30899,md5,ada59fc96890d005d818bcbfddb7c846,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n55_0.xml,True,30899,af0cebae501abf04f516b8fabe38738431fb535c71102abc3ff3d20199bbf6ce,ada59fc96890d005d818bcbfddb7c846,True,True,TEI,sa_dharmakIrti-nyAyabinduprakaraNakArikA,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0588,TG-GRE-0588,textgrid:49n58.0,handle:hdl:21.11113/0000-0016-CEB1-8,TEI_XML,12693,md5,048233d68ef064c8155f38b66ef9a201,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n58_0.xml,True,12693,e6bba133fd7b854ebaa9769f4b3aee06a80b017704c158ba1423e2c31fd1bba2,048233d68ef064c8155f38b66ef9a201,True,True,TEI,sa_dharmakIrti-pramANavinizcaya-fragment,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0589,TG-GRE-0589,textgrid:49n5c.0,handle:hdl:21.11113/0000-0016-CEB4-5,TEI_XML,22816,md5,d7cc40c40d0fbdc31abfb6ab3069237a,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n5c_0.xml,True,22816,b3c96ff50f73a9ede7513250866fea41048c9ff67218abc963c05d95c1a03c99,d7cc40c40d0fbdc31abfb6ab3069237a,True,True,TEI,sa_dharmakIrti-saMbandhaparIkSA-comm,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0590,TG-GRE-0590,textgrid:49n5g.0,handle:hdl:21.11113/0000-0016-CEB7-2,TEI_XML,20945,md5,26f5961574d365ff609294379ffd98a3,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n5g_0.xml,True,20945,f001e1e5ef47bcde8000638966f0795d16ffbf728044a3fa4e0d3e5f5ac18f93,26f5961574d365ff609294379ffd98a3,True,True,TEI,sa_dharmakIrti-saMtAnAntarasiddhi,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0591,TG-GRE-0591,textgrid:49n5k.0,handle:hdl:21.11113/0000-0016-CEBA-F,TEI_XML,16495,md5,f392e16bdf25e89acc94a17a2cc56d84,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n5k_0.xml,True,16495,ba2b71806ba582190fad3405f5244fcc1a4d0dec8fc60a04dcee0f3c015a6ec5,f392e16bdf25e89acc94a17a2cc56d84,True,True,TEI,sa_dharmakIrti-subandhaparIkSA-1-25,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0592,TG-GRE-0592,textgrid:49n5p.0,handle:hdl:21.11113/0000-0016-CEBD-C,TEI_XML,12630,md5,09e070ba5ec8cbb01354adee0d7d251f,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n5p_0.xml,True,12630,63c6ceb23b2fca15b353d60a2a797eafbc3847e0ba94dbda8e9d1b514ed8c52a,09e070ba5ec8cbb01354adee0d7d251f,True,True,TEI,sa_dhvajAgrakeyUrAdhAriNI,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0593,TG-GRE-0593,textgrid:49n5s.0,handle:hdl:21.11113/0000-0016-CEC0-7,TEI_XML,14935,md5,543b60dda97bc4c1b657e49ba792b835,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n5s_0.xml,True,14935,27ff43b5321a8292a15f5068546a850937698128ecf9ac167c45cd256851d1fe,543b60dda97bc4c1b657e49ba792b835,True,True,TEI,sa_dhvajAgrakeyUrAdhAriNI-alt,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0594,TG-GRE-0594,textgrid:49n5w.0,handle:hdl:21.11113/0000-0016-CEC3-4,TEI_XML,14536,md5,68aee8171e046ac8e96ab87a0d48a4b7,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n5w_0.xml,True,14536,804dc3107560482f9a8ca92c86d9f810e2e0499cd9ce3a680aa399e312a11fa2,68aee8171e046ac8e96ab87a0d48a4b7,True,True,TEI,sa_dhvajAgrasUtra,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0595,TG-GRE-0595,textgrid:49n60.0,handle:hdl:21.11113/0000-0016-CEC6-1,TEI_XML,19328,md5,1119cc8e18532d0db12aea90262d7492,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n60_0.xml,True,19328,7dbef758c1c14d6b6fe004dfc12c0883a540b1b596cbe51e42e0c8e75df31adc,1119cc8e18532d0db12aea90262d7492,True,True,TEI,sa_dignAga-prajJApAramitApiNDArtha,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0596,TG-GRE-0596,textgrid:49n63.0,handle:hdl:21.11113/0000-0016-CEC9-E,TEI_XML,11933,md5,8f89776fc7ba4850bbb99419d49ab421,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n63_0.xml,True,11933,98a2944284180f613c775506fbff08cf399a149d216429ab8288634a3ded28eb,8f89776fc7ba4850bbb99419d49ab421,True,True,TEI,sa_dignAga-yogAvatAra,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0597,TG-GRE-0597,textgrid:49n66.0,handle:hdl:21.11113/0000-0016-CECC-B,TEI_XML,74913,md5,4a7395dfa8a645272209dc42a8ac5900,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n66_0.xml,True,74913,265b3bcf9cec647c4f49fc9d987e32365be96238dcd7d38b5b3d44620c22904d,4a7395dfa8a645272209dc42a8ac5900,True,True,TEI,sa_SimAnanda-sAMkhyatattvavivecana,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0598,TG-GRE-0598,textgrid:49n69.0,handle:hdl:21.11113/0000-0016-CECF-8,TEI_XML,14340,md5,9d7caa5dcc894618dae779d13a23ba69,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n69_0.xml,True,14340,173d17e86fc7640ce47949b54f850c39d1ceb845b6629210991b825ff8e0145c,9d7caa5dcc894618dae779d13a23ba69,True,True,TEI,sa_dIpaMkara-caryAsaMgrahapradIpa,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0599,TG-GRE-0599,textgrid:49n6d.0,handle:hdl:21.11113/0000-0016-CED2-3,TEI_XML,15633,md5,30febb00bdd76ebcdbfb56937465f60f,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n6d_0.xml,True,15633,b377f9d62d9805df0f703f8d888d2504b5d6a13cc0b00228d9f229be6520044a,30febb00bdd76ebcdbfb56937465f60f,True,True,TEI,sa_dIpaMkara-satyadvayAvatAranAma,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0600,TG-GRE-0600,textgrid:49n6h.0,handle:hdl:21.11113/0000-0016-CED5-0,TEI_XML,12339,md5,39049bcc1724b89297301d82d544cac4,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n6h_0.xml,True,12339,ab4d69d17d7a9bbe8981b3c4c9fdf0766b1d1437aab47d26849b827397cbf5c5,39049bcc1724b89297301d82d544cac4,True,True,TEI,sa_dIpaMkarazrIjJAna-ApattidezanAvidhi,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0601,TG-GRE-0601,textgrid:49n6m.0,handle:hdl:21.11113/0000-0016-CED8-D,TEI_XML,16418,md5,a4662dfb39d8179bb7c88b077e8ad9bc,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n6m_0.xml,True,16418,39682d0cdf91d29db2c978e3ee59e207a184bb4e1edade3a7fb2633a04fe0acc,a4662dfb39d8179bb7c88b077e8ad9bc,True,True,TEI,sa_dIpaMkarazrIjJAna-bodhisattvAdikarmikamArgAvatAradezanA,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0602,TG-GRE-0602,textgrid:49n6q.0,handle:hdl:21.11113/0000-0016-CEDB-A,TEI_XML,20813,md5,c24cd3c47fa5e85fccdd7fa661457af3,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n6q_0.xml,True,20813,6bc6094c2d9e357fefe67c1e749519ae2f7a3c489705a4af715c214f8c627f6b,c24cd3c47fa5e85fccdd7fa661457af3,True,True,TEI,sa_dIpaMkarazrIjJAna-cittotpAdasaMvaravidhikrama,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0603,TG-GRE-0603,textgrid:49n6t.0,handle:hdl:21.11113/0000-0016-CEDE-7,TEI_XML,13679,md5,852ce220cff1c5ecfde8cef624a81e1a,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n6t_0.xml,True,13679,eb1e532ef4794bb1179f1d211ccbb52e08caa97ea3d09e1557487d88fccdc5a1,852ce220cff1c5ecfde8cef624a81e1a,True,True,TEI,sa_dIpaMkarazrIjJAna-dazAkuzalakarmapathadezanA,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0604,TG-GRE-0604,textgrid:49n6x.0,handle:hdl:21.11113/0000-0016-CEE1-2,TEI_XML,12598,md5,84365df8a110fb936ee448f54091309a,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n6x_0.xml,True,12598,829f55b4ccfee2412351d8361d35801bc9b237b11a528b9813236b70f77effdc,84365df8a110fb936ee448f54091309a,True,True,TEI,sa_dIpaMkarazrIjJAna-gurukriyAkrama,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0605,TG-GRE-0605,textgrid:49n71.0,handle:hdl:21.11113/0000-0016-CEE4-F,TEI_XML,12452,md5,1e79f00264ae0d7fad26f95dbf8a0f11,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n71_0.xml,True,12452,ae7d8e50620a8d82103ab47547e924dcc6ba044229390c683bdae9dd461492e0,1e79f00264ae0d7fad26f95dbf8a0f11,True,True,TEI,sa_dIpaMkarazrIjJAna-mahAyAnapathasAdhanasaMgraha,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0606,TG-GRE-0606,textgrid:49n74.0,handle:hdl:21.11113/0000-0016-CEE7-C,TEI_XML,12654,md5,46f40680316a3bc264f3e97c2be3014f,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n74_0.xml,True,12654,7f0ae2b7789b9ac9ed4cc0dd25b307149227eec3fef4a2fd042a17abcd618562,46f40680316a3bc264f3e97c2be3014f,True,True,TEI,sa_dIpaMkarazrIjJAna-samAdhisaMbhAraparivarta,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0607,TG-GRE-0607,textgrid:49n77.0,handle:hdl:21.11113/0000-0016-CEEA-9,TEI_XML,18105,md5,b420e83abe389e9d13ed35b9624d8d82,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n77_0.xml,True,18105,c01780f4efb93b5cbcc6e301c8eabe2551a3fccc7d0ce4a337222af780ba4405,b420e83abe389e9d13ed35b9624d8d82,True,True,TEI,sa_dIpaMkarazrIjJAna-sUtrArthasamuccayopadeza,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0608,TG-GRE-0608,textgrid:49n7b.0,handle:hdl:21.11113/0000-0016-CEED-6,TEI_XML,14997,md5,eee01ea88765e3513e1584437054e051,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n7b_0.xml,True,14997,2bc6acb8b99ce35800205601308ac72b0e9902bf21700be7d3ba8cdaae402560,eee01ea88765e3513e1584437054e051,True,True,TEI,sa_dIpaMkarazrIjJAna-zaraNagamanadezanA,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0609,TG-GRE-0609,textgrid:49n7f.0,handle:hdl:21.11113/0000-0016-CEF0-1,TEI_XML,109062,md5,aec8955b84c371389925f5430e2a9540,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n7f_0.xml,True,109062,d7c1afb2833e92f88d4b620e348adb28fad62bd09bf266007119c3d8a4172a73,aec8955b84c371389925f5430e2a9540,True,True,TEI,sa_sukhAvatIvyUha,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0610,TG-GRE-0610,textgrid:49n7j.0,handle:hdl:21.11113/0000-0016-CEF3-E,TEI_XML,114133,md5,1cfac8c91da5b4c6dbe720ccef6e4cda,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n7j_0.xml,True,114133,085016306837a14240d8d8f05ecdd7061d1f8eb433da50839fdcc9b6927ce5ba,1cfac8c91da5b4c6dbe720ccef6e4cda,True,True,TEI,sa_sukhAvatIvyUhavistaramAtRkA,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0611,TG-GRE-0611,textgrid:49n7n.0,handle:hdl:21.11113/0000-0016-CEF6-B,TEI_XML,184254,md5,bf841c2cf2acc396764228336c2a5611,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n7n_0.xml,True,184254,7dfd07fc5dd3f50ab1e79e88d1daec77264fd0d5119a82dac9a94066036544ee,bf841c2cf2acc396764228336c2a5611,True,True,TEI,sa_vinayasUtra-1pravrajyAvastu,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0612,TG-GRE-0612,textgrid:49n7r.0,handle:hdl:21.11113/0000-0016-CEF9-8,TEI_XML,76238,md5,34b41b94ad01408e0eb300f3bb6c3cbe,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n7r_0.xml,True,76238,da8ed893d500cea3bd72d3d6408056e72c4e5437e02838c06094520cf400904f,34b41b94ad01408e0eb300f3bb6c3cbe,True,True,TEI,sa_sumAgadhAvadAna,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0613,TG-GRE-0613,textgrid:49n7v.0,handle:hdl:21.11113/0000-0016-CEFC-5,TEI_XML,17665,md5,7c5f533f181c9134d63680f48e1185b0,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n7v_0.xml,True,17665,a66298e1d676f0944675b27d7e754f77bd71cfaf9c850f5b1507b90e74caa1fe,7c5f533f181c9134d63680f48e1185b0,True,True,TEI,sa_ekAdazamukha,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0614,TG-GRE-0614,textgrid:49n7z.0,handle:hdl:21.11113/0000-0016-CEFF-2,TEI_XML,21404,md5,84df545e039fe24bf75b7e639ea02582,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n7z_0.xml,True,21404,83737f2ad8911ae01a4909f26fe84f7b086dfc43ac22b7bb31999f3630d4c474,84df545e039fe24bf75b7e639ea02582,True,True,TEI,sa_ekAdazamukhahRdaya,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0615,TG-GRE-0615,textgrid:49n82.0,handle:hdl:21.11113/0000-0016-CF02-D,TEI_XML,76322,md5,b763b181e508df1780969b1c21ded6f3,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n82_0.xml,True,76322,c532ff477ba99b4bf13c4684eb88c95bb691cf2d013a68a87b0e6bafb497905c,b763b181e508df1780969b1c21ded6f3,True,True,TEI,sa_svAtmArAma-haThayogapradIpikA,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0616,TG-GRE-0616,textgrid:49n85.0,handle:hdl:21.11113/0000-0016-CF05-A,TEI_XML,110896,md5,b5a6d12e14d7e1b1e23238471a468c71,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n85_0.xml,True,110896,f8ea677d008e4762cabfe9526d7f1723f63b619a6129c7be9f52662929f9df3b,b5a6d12e14d7e1b1e23238471a468c71,True,True,TEI,sa_tarkabhASA,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0617,TG-GRE-0617,textgrid:49n88.0,handle:hdl:21.11113/0000-0016-CF08-7,TEI_XML,71149,md5,d5f058accd65eb93530fd0f36c60e84c,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n88_0.xml,True,71149,5f7c0e871342fd70d12e1c45556185945cf67bd8756ff7db037e5bba0e5da826,d5f058accd65eb93530fd0f36c60e84c,True,True,TEI,sa_tarkazAstra,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0618,TG-GRE-0618,textgrid:49n8c.0,handle:hdl:21.11113/0000-0016-CF0B-4,TEI_XML,153460,md5,2297388dd8a2e2966d98e3d245a0af42,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n8c_0.xml,True,153460,0478e0f1d1af5a0164947a397c0a007321b13b44a5318bf6ea3b509d2ae2ac4c,2297388dd8a2e2966d98e3d245a0af42,True,True,TEI,sa_yAmuna-saMvitsiddhi,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0619,TG-GRE-0619,textgrid:49n8g.0,handle:hdl:21.11113/0000-0016-CF0E-1,TEI_XML,133177,md5,b18f14319c24fde37bbc0aa14be17e4f,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n8g_0.xml,True,133177,8b0b7b8444d7a6f8106df646145731188ab26e7c974a03b3f018a16571e82c5c,b18f14319c24fde37bbc0aa14be17e4f,True,True,TEI,sa_yAmuna-saMvitsiddhi-alt,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0620,TG-GRE-0620,textgrid:49n8k.0,handle:hdl:21.11113/0000-0016-CF11-C,TEI_XML,13196,md5,598749ed9cc6d112995845649c9361da,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n8k_0.xml,True,13196,fb87439d69cd30dc8274f6cdad7494aadf4c930d01a004a131492bf5e7240aab,598749ed9cc6d112995845649c9361da,True,True,TEI,sa_gaNapatihRdaydhAraNI,https://creativecommons.org/licenses/by-nc-sa/4.0/,
TG-GRE-C-0621,TG-GRE-0621,textgrid:49n8p.0,handle:hdl:21.11113/0000-0016-CF14-9,TEI_XML,237594,md5,f4ce98d22fda424d40ce0d54fdc7f250,acquisitions\staging\textgrid-gretil\2026-07-12\payload\textgrid_49n8p_0.xml,True,237594,4afd3dc1cb20ccd4e94a6ac4b23bbcb895249cc521b7adb6e529e8d38f29683e,f4ce98d22fda424d40ce0d54fdc7f250,True,True,TEI,sa_udAnavarga,https://creativecommons.org/licenses/by-nc-sa/4.0/,
